dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
LONG,2024-01-12 16:00:00,2056.03,2007.92,2152.22,2024-01-17 16:00:00,2007.92,0.03,-145.43,-1.01,stop,17
LONG,2024-01-24 16:00:00,2033.87,2015.61,2070.39,2024-01-24 20:00:00,2015.61,0.08,-149.04,-1.02,stop,0
SHORT,2024-01-25 00:00:00,2014.3,2042.42,1955.65,2024-01-30 16:00:00,2042.42,0.05,-142.46,-1.01,stop,21
LONG,2024-01-31 20:00:00,2049.7,2024.73,2099.66,2024-02-05 08:00:00,2024.73,0.06,-152.01,-1.01,stop,14
SHORT,2024-02-05 08:00:00,2029.73,2070.43,1948.3,2024-02-15 20:00:00,2003.53,0.03,77.49,0.63,time,50
LONG,2024-02-21 16:00:00,2028.8,2011.93,2062.57,2024-03-01 16:00:00,2062.57,0.09,300.62,1.98,target,41
LONG,2024-03-06 16:00:00,2139.36,2105.46,2207.09,2024-03-19 04:00:00,2160.48,0.04,83.0,0.61,time,50
LONG,2024-03-21 00:00:00,2187.18,2142.51,2273.71,2024-04-02 16:00:00,2273.71,0.03,258.47,1.93,target,45
LONG,2024-04-03 00:00:00,2279.92,2220.99,2399.61,2024-04-12 08:00:00,2399.61,0.02,238.65,2.02,target,43
LONG,2024-04-17 04:00:00,2384.44,2313.72,2525.82,2024-04-23 04:00:00,2313.72,0.02,-142.18,-1.01,stop,23
LONG,2024-05-10 00:00:00,2346.33,2297.01,2444.04,2024-05-20 08:00:00,2444.04,0.03,292.01,1.97,target,37
LONG,2024-06-05 20:00:00,2352.67,2309.24,2439.52,2024-06-07 16:00:00,2309.24,0.03,-131.39,-1.01,stop,10
SHORT,2024-06-11 08:00:00,2303.6,2335.05,2240.83,2024-06-12 12:00:00,2335.05,0.05,-159.08,-1.01,stop,6
SHORT,2024-06-13 20:00:00,2299.36,2349.3,2199.42,2024-06-20 16:00:00,2349.3,0.03,-150.93,-1.01,stop,28
SHORT,2024-06-25 16:00:00,2324.13,2342.18,2288.15,2024-07-03 08:00:00,2342.18,0.08,-147.38,-1.02,stop,33
