dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
LONG,2005-04-11 16:00:00,428.6,426.36,434.87,2005-04-12 12:00:00,426.36,0.49,-127.75,-1.17,stop,4
SHORT,2005-04-14 16:00:00,422.0,427.72,410.85,2005-04-19 12:00:00,427.72,0.19,-115.76,-1.06,stop,16
LONG,2005-04-19 20:00:00,431.8,426.04,443.93,2005-05-03 16:00:00,426.04,0.18,-110.39,-1.06,stop,58
SHORT,2005-05-03 20:00:00,426.3,429.29,419.73,2005-05-04 12:00:00,429.29,0.35,-117.48,-1.12,stop,3
SHORT,2005-05-06 16:00:00,424.3,430.63,412.83,2005-05-20 20:00:00,417.3,0.16,106.08,1.05,time,60
SHORT,2005-05-20 20:00:00,417.3,418.85,413.6,2005-05-25 20:00:00,418.85,0.68,-130.51,-1.24,stop,17
SHORT,2005-05-31 16:00:00,414.1,417.05,408.8,2005-05-31 20:00:00,417.05,0.35,-116.25,-1.13,stop,0
LONG,2005-06-03 16:00:00,423.3,421.11,428.57,2005-06-09 16:00:00,421.11,0.47,-120.11,-1.17,stop,23
LONG,2005-06-13 16:00:00,428.8,424.41,437.58,2005-06-17 12:00:00,437.58,0.23,193.54,1.92,target,22
LONG,2005-06-20 12:00:00,439.8,437.26,445.78,2005-06-20 16:00:00,437.26,0.41,-119.4,-1.15,stop,0
LONG,2005-06-23 20:00:00,440.8,437.74,447.51,2005-06-28 08:00:00,437.74,0.33,-113.06,-1.12,stop,14
SHORT,2005-07-01 20:00:00,426.8,434.53,412.55,2005-07-19 00:00:00,420.8,0.13,73.19,0.73,time,60
LONG,2005-07-28 20:00:00,427.7,425.15,431.61,2005-08-01 12:00:00,431.61,0.4,141.48,1.39,target,9
LONG,2005-08-01 12:00:00,431.0,429.19,434.02,2005-08-03 12:00:00,434.02,0.57,151.15,1.46,target,11
LONG,2005-08-03 12:00:00,433.6,430.48,439.54,2005-08-11 12:00:00,439.54,0.34,189.23,1.79,target,35
LONG,2005-08-11 16:00:00,440.8,436.85,448.69,2005-08-12 08:00:00,448.69,0.27,203.07,1.91,target,3
LONG,2005-08-12 12:00:00,446.8,444.94,451.11,2005-08-15 00:00:00,444.94,0.59,-131.37,-1.2,stop,2
SHORT,2005-08-30 16:00:00,430.3,436.24,418.13,2005-09-01 12:00:00,436.24,0.18,-113.52,-1.06,stop,10
LONG,2005-09-01 20:00:00,442.0,438.27,449.76,2005-09-12 00:00:00,449.76,0.28,206.98,1.98,target,27
LONG,2005-09-15 16:00:00,454.5,448.32,466.25,2005-09-19 16:00:00,466.25,0.17,193.47,1.84,target,10
LONG,2005-09-19 16:00:00,463.6,460.22,470.95,2005-09-21 20:00:00,470.95,0.33,230.43,2.07,target,12
LONG,2005-09-22 00:00:00,472.3,467.13,480.53,2005-09-22 16:00:00,467.13,0.22,-121.78,-1.07,stop,3
LONG,2005-09-28 20:00:00,469.3,461.24,485.42,2005-10-13 04:00:00,472.3,0.14,36.82,0.33,time,60
SHORT,2005-10-20 20:00:00,461.0,465.78,450.55,2005-10-21 16:00:00,465.78,0.23,-118.36,-1.08,stop,4
LONG,2005-10-25 16:00:00,471.3,465.37,483.17,2005-10-31 16:00:00,465.37,0.18,-113.46,-1.06,stop,23
SHORT,2005-11-01 16:00:00,461.3,466.84,450.21,2005-11-09 16:00:00,466.84,0.2,-118.27,-1.07,stop,35
LONG,2005-11-09 20:00:00,465.8,460.18,477.93,2005-11-16 16:00:00,477.93,0.19,223.45,2.09,target,27
LONG,2005-11-16 16:00:00,474.8,469.22,486.86,2005-11-18 08:00:00,486.86,0.2,233.78,2.09,target,9
LONG,2005-11-18 12:00:00,487.2,484.54,492.82,2005-11-18 16:00:00,484.54,0.42,-127.22,-1.14,stop,0
LONG,2005-11-22 00:00:00,491.3,487.3,497.8,2005-11-23 16:00:00,487.3,0.28,-122.32,-1.09,stop,9
LONG,2005-11-28 20:00:00,498.1,492.37,510.16,2005-12-01 00:00:00,492.37,0.19,-115.86,-1.06,stop,6
LONG,2005-12-01 20:00:00,502.6,497.24,512.43,2005-12-07 04:00:00,512.43,0.2,189.16,1.76,target,18
LONG,2005-12-07 08:00:00,511.8,508.66,518.98,2005-12-08 16:00:00,518.98,0.35,238.51,2.17,target,7
LONG,2005-12-08 20:00:00,519.0,513.53,529.04,2005-12-09 16:00:00,529.04,0.21,203.03,1.77,target,4
LONG,2005-12-09 20:00:00,525.7,521.93,534.73,2005-12-12 04:00:00,534.73,0.31,268.5,2.3,target,1
LONG,2005-12-12 04:00:00,531.6,526.44,542.23,2005-12-12 20:00:00,526.44,0.23,-127.28,-1.07,stop,3
SHORT,2005-12-21 00:00:00,490.5,495.97,484.35,2005-12-22 00:00:00,495.97,0.21,-122.73,-1.07,stop,5
LONG,2005-12-27 12:00:00,507.3,503.89,514.12,2005-12-28 12:00:00,514.12,0.34,219.24,1.89,target,5
LONG,2005-12-28 16:00:00,515.7,506.92,532.66,2006-01-03 20:00:00,532.66,0.13,215.61,1.89,target,17
LONG,2006-01-03 20:00:00,530.0,524.87,542.06,2006-01-05 12:00:00,524.87,0.23,-126.54,-1.07,stop,9
LONG,2006-01-06 20:00:00,538.1,531.72,554.15,2006-01-13 16:00:00,554.15,0.18,282.32,2.46,target,28
LONG,2006-01-17 08:00:00,558.2,545.25,579.61,2006-01-18 04:00:00,545.25,0.09,-119.91,-1.03,stop,4
LONG,2006-01-20 16:00:00,566.0,555.28,587.75,2006-01-20 20:00:00,555.28,0.11,-122.03,-1.03,stop,0
LONG,2006-01-30 20:00:00,566.1,559.89,578.82,2006-02-07 12:00:00,559.89,0.19,-125.03,-1.06,stop,32
SHORT,2006-02-13 20:00:00,538.2,551.74,512.32,2006-02-17 16:00:00,551.74,0.08,-111.3,-1.03,stop,22
LONG,2006-02-17 16:00:00,550.2,543.52,563.56,2006-03-01 12:00:00,563.56,0.17,220.83,1.94,target,37
LONG,2006-03-01 16:00:00,563.2,559.69,569.92,2006-03-02 20:00:00,569.92,0.34,215.94,1.81,target,6
LONG,2006-03-02 20:00:00,567.2,560.75,583.09,2006-03-06 16:00:00,560.75,0.19,-129.5,-1.06,stop,10
SHORT,2006-03-08 16:00:00,544.5,552.51,527.57,2006-03-15 12:00:00,552.51,0.15,-125.76,-1.05,stop,27
LONG,2006-03-15 16:00:00,556.1,548.92,570.77,2006-03-16 16:00:00,548.92,0.16,-120.85,-1.05,stop,5
LONG,2006-03-27 12:00:00,563.7,556.97,576.56,2006-03-30 08:00:00,576.56,0.17,212.28,1.86,target,16
LONG,2006-03-30 12:00:00,579.7,571.36,596.08,2006-04-06 08:00:00,596.08,0.14,224.18,1.92,target,28
LONG,2006-04-06 12:00:00,595.0,587.37,610.57,2006-04-07 16:00:00,587.37,0.16,-128.05,-1.05,stop,6
LONG,2006-04-11 00:00:00,599.6,595.3,608.49,2006-04-11 12:00:00,595.3,0.28,-130.68,-1.09,stop,2
LONG,2006-04-17 16:00:00,606.0,600.96,616.39,2006-04-18 04:00:00,616.39,0.23,230.44,1.99,target,2
LONG,2006-04-18 20:00:00,620.0,611.74,634.12,2006-04-19 20:00:00,634.12,0.14,192.44,1.66,target,5
LONG,2006-04-19 20:00:00,634.1,620.33,661.34,2006-04-20 16:00:00,620.33,0.09,-127.26,-1.03,stop,4
LONG,2006-04-28 16:00:00,644.7,633.32,666.85,2006-05-02 20:00:00,666.85,0.1,217.82,1.91,target,12
LONG,2006-05-02 20:00:00,664.5,656.93,680.23,2006-05-05 08:00:00,680.23,0.16,245.76,2.03,target,14
LONG,2006-05-05 12:00:00,680.5,674.58,694.43,2006-05-08 16:00:00,674.58,0.21,-132.03,-1.06,stop,6
LONG,2006-05-09 16:00:00,690.7,675.68,720.44,2006-05-11 12:00:00,720.44,0.08,234.99,1.96,target,10
LONG,2006-05-11 16:00:00,719.2,702.58,750.95,2006-05-15 08:00:00,702.58,0.07,-118.95,-1.02,stop,9
SHORT,2006-05-22 08:00:00,644.1,659.6,613.4,2006-05-23 00:00:00,659.6,0.08,-126.95,-1.02,stop,3
SHORT,2006-06-01 08:00:00,635.0,646.37,612.87,2006-06-08 12:00:00,612.87,0.11,239.36,1.91,target,30
SHORT,2006-06-08 16:00:00,613.7,623.78,595.04,2006-06-13 04:00:00,595.04,0.12,219.51,1.81,target,14
SHORT,2006-06-13 08:00:00,594.2,605.1,573.9,2006-06-13 16:00:00,573.9,0.12,239.18,1.83,target,1
SHORT,2006-06-13 16:00:00,587.6,593.23,575.14,2006-06-13 20:00:00,575.14,0.23,278.07,2.15,target,0
SHORT,2006-06-13 20:00:00,564.0,591.55,504.69,2006-06-22 00:00:00,591.55,0.04,-111.69,-1.01,stop,36
LONG,2006-06-30 16:00:00,611.2,595.68,643.14,2006-07-11 20:00:00,643.14,0.08,252.55,2.03,target,34
LONG,2006-07-11 20:00:00,641.0,628.27,665.56,2006-07-14 16:00:00,665.56,0.1,241.87,1.9,target,16
LONG,2006-07-14 20:00:00,667.0,658.3,683.49,2006-07-17 12:00:00,658.3,0.16,-145.06,-1.04,stop,3
SHORT,2006-07-19 12:00:00,622.5,631.78,604.24,2006-07-19 16:00:00,631.78,0.14,-135.13,-1.04,stop,0
SHORT,2006-07-24 08:00:00,613.5,621.44,598.22,2006-07-25 08:00:00,621.44,0.17,-141.3,-1.05,stop,5
LONG,2006-07-27 08:00:00,628.1,623.61,637.37,2006-07-27 12:00:00,637.37,0.3,267.01,1.98,target,0
LONG,2006-07-27 12:00:00,632.6,625.01,648.07,2006-08-02 00:00:00,648.07,0.18,271.85,1.99,target,20
LONG,2006-08-02 00:00:00,646.1,643.36,655.78,2006-08-03 12:00:00,643.36,0.51,-158.7,-1.13,stop,8
SHORT,2006-08-11 20:00:00,632.6,647.68,601.25,2006-08-28 00:00:00,623.0,0.09,83.07,0.61,time,60
SHORT,2006-08-28 20:00:00,614.0,621.76,597.59,2006-08-31 08:00:00,621.76,0.18,-146.25,-1.05,stop,14
LONG,2006-09-05 16:00:00,636.6,626.64,656.82,2006-09-07 12:00:00,626.64,0.13,-134.29,-1.04,stop,10
SHORT,2006-09-07 20:00:00,617.7,624.52,603.77,2006-09-11 00:00:00,603.77,0.2,271.28,1.99,target,6
SHORT,2006-09-11 04:00:00,598.7,611.14,575.03,2006-09-14 20:00:00,575.03,0.11,256.35,1.87,target,21
SHORT,2006-09-15 00:00:00,575.6,581.82,561.36,2006-09-18 00:00:00,581.82,0.23,-151.55,-1.06,stop,5
LONG,2006-09-28 20:00:00,605.0,597.61,620.08,2006-09-29 12:00:00,597.61,0.19,-147.47,-1.05,stop,3
SHORT,2006-10-03 20:00:00,575.2,587.01,551.27,2006-10-13 12:00:00,587.01,0.11,-134.03,-1.03,stop,45
LONG,2006-10-16 16:00:00,594.0,588.68,603.74,2006-10-17 16:00:00,588.68,0.26,-147.89,-1.07,stop,5
LONG,2006-10-19 16:00:00,598.1,584.41,625.79,2006-10-23 12:00:00,584.41,0.1,-140.64,-1.03,stop,10
SHORT,2006-10-23 16:00:00,583.5,590.21,569.19,2006-10-25 16:00:00,590.21,0.2,-141.51,-1.06,stop,11
LONG,2006-10-26 16:00:00,595.1,587.47,610.67,2006-11-01 12:00:00,610.67,0.17,258.36,1.99,target,22
LONG,2006-11-01 16:00:00,614.0,606.94,628.42,2006-11-03 16:00:00,628.42,0.19,267.01,1.99,target,11
LONG,2006-11-03 20:00:00,627.5,618.8,645.2,2006-11-08 12:00:00,618.8,0.16,-145.09,-1.04,stop,15
LONG,2006-11-09 20:00:00,635.0,621.24,661.62,2006-11-13 12:00:00,621.24,0.1,-141.32,-1.03,stop,9
LONG,2006-11-21 20:00:00,628.1,622.4,639.79,2006-11-27 00:00:00,639.79,0.24,271.74,1.99,target,5
LONG,2006-11-30 20:00:00,646.7,642.91,652.78,2006-12-04 16:00:00,642.91,0.36,-149.68,-1.1,stop,10
SHORT,2006-12-15 20:00:00,615.1,627.46,590.69,2006-12-26 12:00:00,627.46,0.11,-139.98,-1.03,stop,28
LONG,2006-12-26 16:00:00,628.2,622.1,640.11,2007-01-02 08:00:00,640.11,0.22,253.87,1.89,target,19
LONG,2007-01-03 16:00:00,643.1,631.19,666.61,2007-01-03 20:00:00,631.19,0.11,-135.04,-1.03,stop,0
SHORT,2007-01-05 00:00:00,622.6,626.65,611.8,2007-01-05 12:00:00,611.8,0.34,354.61,2.58,target,2
SHORT,2007-01-05 16:00:00,607.5,628.11,565.37,2007-01-17 16:00:00,628.11,0.06,-125.9,-1.02,stop,47
LONG,2007-01-17 20:00:00,631.6,623.83,645.94,2007-01-23 16:00:00,645.94,0.18,251.42,1.8,target,22
LONG,2007-01-23 16:00:00,643.5,634.97,661.16,2007-02-06 20:00:00,652.5,0.16,138.08,1.01,time,60
LONG,2007-02-08 20:00:00,658.5,652.43,669.74,2007-02-14 08:00:00,669.74,0.23,249.9,1.79,target,20
LONG,2007-02-19 08:00:00,672.1,668.66,679.28,2007-02-20 08:00:00,668.66,0.42,-160.12,-1.11,stop,5
LONG,2007-02-21 20:00:00,678.7,656.76,723.79,2007-03-02 00:00:00,656.76,0.06,-133.88,-1.02,stop,36
SHORT,2007-03-02 16:00:00,650.8,666.18,621.25,2007-03-16 20:00:00,652.0,0.09,-14.13,-0.1,time,60
LONG,2007-03-19 08:00:00,655.2,652.57,660.76,2007-03-19 12:00:00,652.57,0.54,-162.1,-1.14,stop,0
LONG,2007-03-20 16:00:00,659.0,652.09,673.13,2007-04-03 20:00:00,664.3,0.2,98.6,0.71,time,60
LONG,2007-04-04 16:00:00,671.0,663.43,686.73,2007-04-16 04:00:00,686.73,0.18,276.56,2.03,target,44
LONG,2007-04-16 08:00:00,687.0,683.8,693.11,2007-04-16 16:00:00,683.8,0.45,-160.77,-1.12,stop,1
LONG,2007-04-16 20:00:00,689.6,680.94,707.22,2007-04-19 12:00:00,680.94,0.16,-144.5,-1.04,stop,15
SHORT,2007-04-26 16:00:00,672.9,686.58,645.24,2007-05-04 12:00:00,686.58,0.1,-140.49,-1.03,stop,34
LONG,2007-05-04 16:00:00,688.1,678.24,708.13,2007-05-09 16:00:00,678.24,0.14,-143.29,-1.04,stop,17
SHORT,2007-05-10 16:00:00,673.2,679.27,661.37,2007-05-16 16:00:00,661.37,0.23,263.69,1.89,target,23
SHORT,2007-05-16 20:00:00,660.8,670.0,642.7,2007-06-01 00:00:00,661.2,0.15,-11.55,-0.08,time,60
LONG,2007-06-01 20:00:00,670.8,664.34,684.02,2007-06-07 16:00:00,664.34,0.22,-150.3,-1.06,stop,22
SHORT,2007-06-07 20:00:00,659.1,671.88,633.25,2007-06-22 00:00:00,651.4,0.11,80.63,0.57,time,60
SHORT,2007-06-26 16:00:00,646.2,651.53,635.24,2007-06-29 16:00:00,651.53,0.26,-148.23,-1.07,stop,17
LONG,2007-07-09 12:00:00,656.7,652.64,665.12,2007-07-11 08:00:00,665.12,0.34,273.8,1.98,target,10
LONG,2007-07-11 08:00:00,664.8,662.05,670.59,2007-07-11 12:00:00,662.05,0.52,-162.06,-1.13,stop,0
LONG,2007-07-12 16:00:00,666.7,661.44,676.92,2007-07-19 16:00:00,676.92,0.26,255.99,1.87,target,29
LONG,2007-07-19 16:00:00,673.8,670.89,679.93,2007-07-20 12:00:00,679.93,0.49,282.24,1.98,target,4
LONG,2007-07-20 16:00:00,681.9,673.99,697.41,2007-07-25 12:00:00,673.99,0.18,-148.95,-1.05,stop,16
SHORT,2007-07-26 20:00:00,662.5,673.3,640.6,2007-08-03 20:00:00,673.3,0.13,-145.22,-1.03,stop,35
LONG,2007-08-03 20:00:00,672.8,664.62,688.85,2007-08-09 12:00:00,664.62,0.17,-145.3,-1.05,stop,21
SHORT,2007-08-09 16:00:00,662.1,670.42,645.77,2007-08-10 16:00:00,670.42,0.17,-147.65,-1.04,stop,5
SHORT,2007-08-16 20:00:00,647.6,665.64,612.42,2007-08-24 16:00:00,665.64,0.07,-128.88,-1.02,stop,34
LONG,2007-08-24 20:00:00,667.6,658.52,685.47,2007-09-06 12:00:00,685.47,0.15,262.47,1.93,target,51
LONG,2007-09-06 16:00:00,688.0,680.94,702.42,2007-09-07 12:00:00,702.42,0.2,280.91,1.99,target,4
LONG,2007-09-07 16:00:00,701.7,692.73,719.34,2007-09-17 16:00:00,719.34,0.16,276.3,1.93,target,35
LONG,2007-09-19 00:00:00,725.2,712.67,746.06,2007-10-01 04:00:00,746.06,0.11,225.42,1.64,target,48
LONG,2007-10-01 20:00:00,747.0,738.8,763.09,2007-10-02 04:00:00,738.8,0.18,-154.19,-1.05,stop,1
LONG,2007-10-05 20:00:00,741.3,732.34,759.52,2007-10-08 12:00:00,732.34,0.16,-149.31,-1.04,stop,3
LONG,2007-10-11 12:00:00,745.9,741.15,755.7,2007-10-15 08:00:00,755.7,0.3,282.84,1.99,target,10
LONG,2007-10-15 12:00:00,755.6,751.13,764.24,2007-10-16 08:00:00,764.24,0.33,273.01,1.85,target,4
LONG,2007-10-16 08:00:00,761.7,753.32,778.16,2007-10-16 16:00:00,753.32,0.18,-157.5,-1.04,stop,1
LONG,2007-10-19 00:00:00,767.5,760.87,780.16,2007-10-19 16:00:00,760.87,0.22,-153.99,-1.06,stop,3
LONG,2007-10-25 16:00:00,766.9,762.67,775.65,2007-10-26 04:00:00,775.65,0.35,293.45,1.98,target,2
LONG,2007-10-26 04:00:00,772.5,766.48,784.84,2007-10-26 16:00:00,784.84,0.25,299.28,1.99,target,2
LONG,2007-10-26 16:00:00,779.3,772.5,793.2,2007-10-29 04:00:00,793.2,0.22,297.61,1.99,target,2
LONG,2007-10-29 04:00:00,791.1,782.14,808.43,2007-10-30 04:00:00,782.14,0.17,-158.66,-1.04,stop,5
LONG,2007-10-31 20:00:00,795.5,779.5,827.2,2007-11-07 00:00:00,827.2,0.09,281.97,1.96,target,24
LONG,2007-11-07 04:00:00,833.5,819.27,861.66,2007-11-12 04:00:00,819.27,0.11,-160.59,-1.03,stop,17
SHORT,2007-11-19 20:00:00,777.9,787.9,757.59,2007-11-20 08:00:00,787.9,0.15,-155.62,-1.04,stop,2
LONG,2007-11-23 04:00:00,808.7,799.48,826.83,2007-11-26 00:00:00,826.83,0.16,284.21,1.93,target,4
LONG,2007-11-26 04:00:00,825.4,819.91,836.68,2007-11-27 12:00:00,819.91,0.29,-169.95,-1.07,stop,7
SHORT,2007-11-30 16:00:00,785.9,799.64,758.12,2007-12-04 12:00:00,799.64,0.11,-155.22,-1.03,stop,10
LONG,2007-12-10 16:00:00,809.6,795.98,837.45,2007-12-11 20:00:00,795.98,0.11,-153.93,-1.03,stop,6
LONG,2007-12-12 16:00:00,815.5,801.8,843.2,2007-12-13 12:00:00,801.8,0.11,-154.76,-1.03,stop,4
SHORT,2007-12-14 16:00:00,789.5,799.61,769.59,2007-12-18 12:00:00,799.61,0.15,-157.14,-1.04,stop,10
LONG,2007-12-21 16:00:00,810.3,799.73,831.14,2007-12-28 12:00:00,831.14,0.14,286.61,1.94,target,12
LONG,2007-12-28 12:00:00,828.8,822.65,841.4,2007-12-31 00:00:00,841.4,0.25,305.76,1.99,target,2
LONG,2007-12-31 00:00:00,841.1,834.01,849.28,2007-12-31 12:00:00,834.01,0.22,-164.08,-1.05,stop,2
LONG,2008-01-02 12:00:00,841.9,836.87,852.87,2008-01-02 16:00:00,852.87,0.3,317.97,2.11,target,0
LONG,2008-01-02 16:00:00,844.7,838.91,856.57,2008-01-02 20:00:00,856.57,0.27,310.53,1.99,target,0
LONG,2008-01-02 20:00:00,855.9,841.62,884.75,2008-01-09 00:00:00,884.75,0.11,313.3,2.0,target,24
LONG,2008-01-09 04:00:00,887.3,876.93,907.73,2008-01-09 12:00:00,876.93,0.15,-161.05,-1.04,stop,1
LONG,2008-01-14 08:00:00,900.6,888.67,923.57,2008-01-15 20:00:00,888.67,0.13,-159.96,-1.03,stop,8
LONG,2008-01-24 16:00:00,907.1,888.77,943.46,2008-02-05 08:00:00,888.77,0.08,-149.62,-1.02,stop,45
LONG,2008-02-08 00:00:00,909.6,902.03,929.23,2008-02-13 00:00:00,902.03,0.21,-166.65,-1.05,stop,17
LONG,2008-02-19 12:00:00,917.6,906.51,939.18,2008-02-20 20:00:00,939.18,0.14,296.96,1.91,target,7
LONG,2008-02-20 20:00:00,934.3,915.06,972.49,2008-02-29 00:00:00,972.49,0.08,302.56,1.97,target,36
LONG,2008-02-29 00:00:00,968.8,964.87,978.45,2008-02-29 12:00:00,964.87,0.41,-176.19,-1.09,stop,2
LONG,2008-03-03 04:00:00,979.3,971.89,994.43,2008-03-04 16:00:00,971.89,0.21,-163.46,-1.05,stop,8
LONG,2008-03-13 08:00:00,985.5,977.49,1001.21,2008-03-14 12:00:00,1001.21,0.2,306.89,1.92,target,6
LONG,2008-03-14 16:00:00,1005.1,986.63,1042.34,2008-03-18 20:00:00,986.63,0.08,-150.72,-1.02,stop,12
SHORT,2008-03-19 20:00:00,941.9,969.52,886.36,2008-04-01 12:00:00,886.36,0.05,275.84,2.0,target,50
SHORT,2008-04-01 12:00:00,894.3,916.46,850.27,2008-04-07 00:00:00,916.46,0.07,-157.74,-1.02,stop,20
LONG,2008-04-09 20:00:00,934.7,912.24,979.91,2008-04-18 12:00:00,912.24,0.07,-159.78,-1.02,stop,39
SHORT,2008-04-18 16:00:00,910.3,941.29,848.63,2008-05-01 16:00:00,848.63,0.05,306.5,1.98,target,53
SHORT,2008-05-01 16:00:00,856.2,872.31,823.68,2008-05-05 16:00:00,872.31,0.1,-164.8,-1.02,stop,11
SHORT,2008-05-13 16:00:00,861.8,883.76,817.59,2008-05-15 12:00:00,883.76,0.07,-156.28,-1.02,stop,10
LONG,2008-05-16 16:00:00,896.4,879.88,929.74,2008-05-21 16:00:00,929.74,0.09,296.75,2.0,target,17
LONG,2008-05-21 20:00:00,928.5,915.69,954.42,2008-05-23 00:00:00,915.69,0.12,-158.13,-1.03,stop,6
SHORT,2008-05-28 12:00:00,892.8,912.55,853.6,2008-06-11 16:00:00,877.7,0.08,117.84,0.75,time,60
SHORT,2008-06-12 16:00:00,862.9,874.48,840.04,2008-06-16 08:00:00,874.48,0.14,-167.27,-1.03,stop,3
LONG,2008-06-19 16:00:00,902.7,882.84,942.12,2008-06-23 12:00:00,882.84,0.08,-161.83,-1.02,stop,10
LONG,2008-06-26 16:00:00,908.1,886.02,951.65,2008-07-10 20:00:00,940.4,0.07,223.51,1.45,time,60
LONG,2008-07-10 20:00:00,940.4,934.58,952.34,2008-07-11 12:00:00,952.34,0.28,323.93,1.99,target,3
LONG,2008-07-11 12:00:00,950.0,938.35,973.0,2008-07-14 16:00:00,973.0,0.14,316.83,1.94,target,6
LONG,2008-07-14 16:00:00,968.4,949.88,1005.14,2008-07-18 12:00:00,949.88,0.09,-170.03,-1.02,stop,22
SHORT,2008-07-23 16:00:00,928.5,947.98,889.85,2008-08-05 08:00:00,889.85,0.08,306.26,1.97,target,51
SHORT,2008-08-05 08:00:00,891.3,896.84,879.92,2008-08-05 16:00:00,879.92,0.3,330.23,1.99,target,1
SHORT,2008-08-05 20:00:00,877.4,890.01,851.89,2008-08-08 12:00:00,851.89,0.13,326.86,1.99,target,15
SHORT,2008-08-08 12:00:00,862.0,871.36,843.58,2008-08-11 16:00:00,843.58,0.19,343.01,1.93,target,6
SHORT,2008-08-11 20:00:00,820.1,860.06,739.88,2008-08-26 00:00:00,821.9,0.04,-8.68,-0.05,time,60
SHORT,2008-08-26 12:00:00,806.7,825.0,770.39,2008-08-26 16:00:00,825.0,0.09,-168.07,-1.02,stop,0
SHORT,2008-09-01 20:00:00,816.5,825.82,798.16,2008-09-02 12:00:00,798.16,0.19,341.34,1.93,target,3
SHORT,2008-09-02 12:00:00,804.1,819.04,773.91,2008-09-10 00:00:00,773.91,0.12,357.8,2.0,target,32
SHORT,2008-09-10 00:00:00,777.1,793.38,740.63,2008-09-11 08:00:00,740.63,0.11,397.07,2.22,target,7
SHORT,2008-09-11 12:00:00,741.5,762.67,699.47,2008-09-12 20:00:00,762.67,0.09,-193.82,-1.02,stop,7
LONG,2008-09-17 20:00:00,865.1,789.07,1016.86,2008-10-02 00:00:00,871.1,0.02,11.26,0.07,time,60
SHORT,2008-10-02 16:00:00,847.1,877.48,786.93,2008-10-07 08:00:00,877.48,0.06,-184.52,-1.01,stop,15
LONG,2008-10-07 12:00:00,885.3,854.73,946.14,2008-10-10 16:00:00,854.73,0.06,-185.65,-1.01,stop,18
SHORT,2008-10-10 20:00:00,836.5,913.67,683.36,2008-10-24 08:00:00,683.36,0.02,305.55,1.98,target,56
SHORT,2008-10-24 12:00:00,688.6,717.86,630.38,2008-10-24 16:00:00,717.86,0.06,-177.77,-1.01,stop,0
SHORT,2008-11-12 20:00:00,716.9,732.45,685.5,2008-11-13 20:00:00,732.45,0.11,-175.09,-1.02,stop,5
LONG,2008-11-21 16:00:00,774.6,748.36,822.28,2008-11-24 12:00:00,822.28,0.07,331.16,1.8,target,4
LONG,2008-11-24 12:00:00,813.4,780.46,879.58,2008-12-01 12:00:00,780.46,0.05,-166.54,-1.01,stop,23
SHORT,2008-12-01 16:00:00,775.2,800.51,724.87,2008-12-10 12:00:00,800.51,0.07,-179.79,-1.01,stop,40
LONG,2008-12-10 12:00:00,782.5,774.88,797.44,2008-12-10 16:00:00,797.44,0.24,349.66,1.91,target,0
LONG,2008-12-10 16:00:00,804.0,777.48,857.34,2008-12-16 20:00:00,857.34,0.07,370.77,2.0,target,24
LONG,2008-12-17 00:00:00,852.7,832.79,904.53,2008-12-19 12:00:00,832.79,0.09,-182.55,-1.02,stop,14
LONG,2008-12-26 20:00:00,865.1,838.93,919.23,2009-01-07 16:00:00,838.93,0.07,-185.75,-1.01,stop,37
SHORT,2009-01-12 16:00:00,828.6,852.4,780.69,2009-01-20 12:00:00,852.4,0.07,-169.22,-1.02,stop,34
LONG,2009-01-20 16:00:00,853.0,825.59,908.13,2009-01-26 08:00:00,908.13,0.06,328.56,2.0,target,21
LONG,2009-01-26 12:00:00,905.9,888.19,941.63,2009-01-28 08:00:00,888.19,0.1,-180.85,-1.02,stop,10
LONG,2009-01-30 12:00:00,921.5,896.47,971.86,2009-02-03 04:00:00,896.47,0.07,-177.81,-1.01,stop,9
LONG,2009-02-11 12:00:00,923.4,907.3,955.91,2009-02-17 04:00:00,955.91,0.11,353.5,2.0,target,21
LONG,2009-02-17 08:00:00,960.2,940.65,998.1,2009-02-20 12:00:00,998.1,0.09,337.73,1.92,target,18
LONG,2009-02-20 16:00:00,991.8,976.17,1022.76,2009-02-23 12:00:00,976.17,0.12,-192.02,-1.02,stop,4
SHORT,2009-03-03 16:00:00,911.8,934.77,864.36,2009-03-05 20:00:00,934.77,0.08,-186.72,-1.02,stop,12
LONG,2009-03-06 08:00:00,938.9,928.18,960.63,2009-03-09 12:00:00,928.18,0.17,-188.47,-1.03,stop,6
SHORT,2009-03-10 16:00:00,900.8,920.95,859.9,2009-03-12 12:00:00,920.95,0.09,-184.68,-1.02,stop,10
SHORT,2009-03-18 08:00:00,910.2,917.12,896.66,2009-03-18 12:00:00,896.66,0.26,342.54,1.9,target,0
SHORT,2009-03-18 16:00:00,896.2,916.42,856.07,2009-03-18 20:00:00,916.42,0.09,-185.28,-1.02,stop,0
LONG,2009-03-19 16:00:00,953.8,928.07,1005.87,2009-03-24 08:00:00,928.07,0.07,-182.73,-1.01,stop,15
SHORT,2009-03-24 16:00:00,923.8,936.99,897.12,2009-03-25 12:00:00,936.99,0.14,-189.86,-1.03,stop,4
SHORT,2009-04-02 16:00:00,902.3,923.46,859.69,2009-04-16 20:00:00,877.87,0.08,192.48,1.14,time,60
SHORT,2009-04-16 20:00:00,877.87,884.89,863.87,2009-04-20 16:00:00,884.89,0.26,-192.02,-1.05,stop,10
