dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
SHORT,2018-05-22 09:30:00,1289.64,1291.74,1285.56,2018-05-22 10:30:00,1291.74,0.26,-64.21,-1.18,stop,1
SHORT,2018-05-23 09:00:00,1290.49,1295.88,1279.74,2018-05-23 12:30:00,1295.88,0.1,-57.58,-1.07,stop,6
SHORT,2018-05-23 16:30:00,1288.91,1295.29,1276.16,2018-05-24 03:00:00,1295.29,0.08,-53.97,-1.06,stop,18
LONG,2018-05-25 10:00:00,1303.34,1301.42,1307.14,2018-05-25 15:30:00,1307.14,0.28,96.17,1.79,target,10
LONG,2018-05-25 16:00:00,1307.44,1302.72,1316.9,2018-05-25 16:30:00,1302.72,0.11,-55.96,-1.08,stop,0
SHORT,2018-05-29 02:00:00,1297.38,1300.04,1292.27,2018-05-29 03:00:00,1300.04,0.2,-60.58,-1.14,stop,1
SHORT,2018-05-29 10:00:00,1296.8,1300.12,1290.06,2018-05-29 11:00:00,1300.12,0.16,-59.11,-1.11,stop,1
SHORT,2018-05-31 16:00:00,1299.66,1306.94,1285.17,2018-06-04 10:30:00,1293.78,0.07,38.57,0.76,time,80
SHORT,2018-06-05 08:30:00,1290.37,1292.89,1285.39,2018-06-05 09:30:00,1292.89,0.21,-60.68,-1.15,stop,1
LONG,2018-06-06 08:30:00,1297.69,1296.02,1301.13,2018-06-06 12:00:00,1296.02,0.31,-63.39,-1.22,stop,6
LONG,2018-06-06 17:00:00,1300.54,1295.82,1309.86,2018-06-06 20:30:00,1295.82,0.11,-55.98,-1.08,stop,6
LONG,2018-06-07 10:30:00,1298.42,1295.09,1305.02,2018-06-07 16:30:00,1295.09,0.15,-55.5,-1.11,stop,11
LONG,2018-06-08 11:00:00,1298.4,1293.84,1307.44,2018-06-12 05:30:00,1298.64,0.11,-1.43,-0.03,time,80
LONG,2018-06-12 18:00:00,1299.35,1294.42,1309.07,2018-06-12 20:00:00,1294.42,0.1,-53.04,-1.07,stop,3
LONG,2018-06-13 16:00:00,1296.58,1293.99,1301.72,2018-06-13 21:00:00,1293.99,0.19,-56.18,-1.14,stop,9
LONG,2018-06-13 22:00:00,1299.57,1292.05,1314.95,2018-06-15 16:00:00,1292.05,0.06,-47.36,-1.05,stop,79
SHORT,2018-06-18 19:00:00,1278.08,1282.07,1270.01,2018-06-19 03:00:00,1282.07,0.12,-52.34,-1.09,stop,13
SHORT,2018-06-20 11:30:00,1272.39,1276.16,1264.85,2018-06-20 16:00:00,1276.16,0.13,-53.85,-1.1,stop,8
SHORT,2018-06-20 21:30:00,1270.41,1275.5,1260.2,2018-06-22 16:00:00,1268.59,0.09,13.05,0.28,time,80
SHORT,2018-06-25 06:30:00,1268.44,1272.92,1259.36,2018-06-26 11:00:00,1259.36,0.1,87.13,1.94,target,54
SHORT,2018-06-27 05:00:00,1254.93,1259.83,1245.09,2018-06-27 14:30:00,1259.83,0.1,-52.75,-1.08,stop,18
SHORT,2018-06-27 16:00:00,1254.95,1260.58,1243.8,2018-06-29 10:30:00,1250.87,0.08,29.68,0.66,time,80
SHORT,2018-07-06 05:00:00,1253.62,1258.76,1243.6,2018-07-06 15:30:00,1258.76,0.09,-49.62,-1.07,stop,20
