dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
LONG,2019-09-04 21:00:00,1555.55,1532.46,1601.62,2019-09-05 16:00:00,1532.46,0.03,-70.39,-1.02,stop,17
SHORT,2019-09-09 18:00:00,1498.8,1516.98,1462.34,2019-09-12 15:00:00,1516.98,0.03,-55.66,-1.02,stop,65
SHORT,2019-09-16 23:00:00,1498.77,1507.61,1480.98,2019-09-18 17:00:00,1507.61,0.08,-73.64,-1.04,stop,39
LONG,2019-09-20 21:00:00,1510.07,1499.37,1531.47,2019-09-24 19:00:00,1531.47,0.06,126.16,1.97,target,43
LONG,2019-09-24 19:00:00,1527.21,1516.26,1548.93,2019-09-25 17:00:00,1516.26,0.06,-67.91,-1.03,stop,20
LONG,2019-10-03 15:00:00,1503.49,1495.28,1519.91,2019-10-07 20:00:00,1495.28,0.08,-68.65,-1.05,stop,50
SHORT,2019-10-09 13:00:00,1501.23,1512.44,1478.88,2019-10-10 01:00:00,1512.44,0.06,-69.46,-1.03,stop,10
SHORT,2019-10-11 15:00:00,1482.65,1501.27,1445.71,2019-10-17 04:00:00,1491.73,0.03,-28.35,-0.51,time,80
LONG,2019-10-21 09:00:00,1492.17,1488.58,1499.34,2019-10-21 10:00:00,1488.58,0.19,-75.17,-1.1,stop,0
LONG,2019-10-21 16:00:00,1492.06,1486.6,1503.07,2019-10-21 18:00:00,1486.6,0.12,-69.94,-1.07,stop,1
LONG,2019-10-24 17:00:00,1498.91,1489.6,1517.54,2019-10-25 16:00:00,1517.54,0.07,127.79,1.96,target,21
SHORT,2019-10-29 13:00:00,1486.76,1494.7,1471.09,2019-10-30 14:00:00,1494.7,0.08,-66.47,-1.05,stop,22
SHORT,2019-11-07 10:00:00,1486.91,1492.97,1474.72,2019-11-07 17:00:00,1474.72,0.11,129.99,1.95,target,6
SHORT,2019-11-08 12:00:00,1465.83,1471.51,1454.51,2019-11-11 17:00:00,1454.51,0.12,131.44,1.93,target,27
LONG,2019-11-14 19:00:00,1473.32,1463.7,1492.57,2019-11-15 07:00:00,1463.7,0.07,-69.96,-1.04,stop,10
LONG,2019-11-18 18:00:00,1471.73,1460.75,1493.73,2019-11-22 07:00:00,1464.99,0.06,-42.66,-0.65,time,80
SHORT,2019-11-25 20:00:00,1456.27,1461.12,1446.56,2019-11-26 18:00:00,1461.12,0.14,-73.14,-1.08,stop,20
LONG,2019-11-29 08:00:00,1458.39,1453.71,1467.74,2019-11-29 15:00:00,1453.71,0.14,-70.66,-1.08,stop,6
LONG,2019-12-03 12:00:00,1466.09,1459.93,1478.41,2019-12-03 16:00:00,1478.41,0.11,131.43,1.94,target,3
LONG,2019-12-05 19:00:00,1478.99,1472.03,1492.78,2019-12-06 08:00:00,1472.03,0.1,-73.25,-1.05,stop,11
LONG,2019-12-11 10:00:00,1465.24,1462.58,1470.46,2019-12-11 17:00:00,1470.46,0.26,126.22,1.83,target,6
LONG,2019-12-12 16:00:00,1482.86,1472.45,1503.23,2019-12-12 17:00:00,1472.45,0.06,-64.67,-1.04,stop,0
LONG,2019-12-13 11:00:00,1472.61,1460.77,1496.28,2019-12-18 23:00:00,1475.79,0.05,14.05,0.24,time,80
LONG,2019-12-20 16:00:00,1480.07,1476.94,1486.28,2019-12-20 18:00:00,1476.94,0.22,-77.06,-1.12,stop,1
LONG,2019-12-23 05:00:00,1479.92,1475.37,1489.05,2019-12-24 04:00:00,1489.05,0.15,131.39,1.93,target,21
LONG,2019-12-27 20:00:00,1514.09,1507.16,1527.96,2020-01-02 15:00:00,1527.96,0.1,134.95,1.95,target,55
LONG,2020-01-02 16:00:00,1528.04,1517.63,1548.85,2020-01-03 11:00:00,1548.85,0.06,122.65,1.96,target,17
SHORT,2020-01-15 17:00:00,1549.58,1558.01,1532.73,2020-01-15 21:00:00,1558.01,0.08,-70.36,-1.04,stop,3
LONG,2020-01-21 04:00:00,1566.58,1557.58,1584.57,2020-01-21 10:00:00,1557.58,0.08,-74.94,-1.04,stop,5
SHORT,2020-01-23 10:00:00,1554.15,1560.0,1542.28,2020-01-23 16:00:00,1560.0,0.12,-74.61,-1.06,stop,5
LONG,2020-01-23 17:00:00,1562.91,1550.83,1587.06,2020-01-27 01:00:00,1587.06,0.05,118.9,1.97,target,29
LONG,2020-01-27 13:00:00,1585.53,1574.68,1606.93,2020-01-28 14:00:00,1574.68,0.06,-67.31,-1.03,stop,23
SHORT,2020-01-31 06:00:00,1572.17,1586.73,1543.06,2020-01-31 17:00:00,1586.73,0.04,-59.7,-1.03,stop,10
SHORT,2020-02-03 06:00:00,1580.22,1591.72,1557.51,2020-02-04 16:00:00,1557.51,0.06,134.01,1.94,target,32
LONG,2020-02-07 17:00:00,1572.84,1558.98,1600.65,2020-02-13 06:00:00,1574.11,0.05,4.5,0.06,time,80
LONG,2020-02-18 02:00:00,1584.26,1579.58,1593.65,2020-02-18 17:00:00,1593.65,0.15,135.33,1.93,target,14
LONG,2020-02-19 11:00:00,1607.8,1598.73,1625.96,2020-02-21 06:00:00,1625.96,0.08,142.35,1.96,target,40
SHORT,2020-03-02 16:00:00,1595.69,1610.23,1566.61,2020-03-03 17:00:00,1610.23,0.05,-74.56,-1.03,stop,23
SHORT,2020-03-10 22:00:00,1641.95,1670.4,1585.01,2020-03-11 14:00:00,1670.4,0.02,-57.65,-1.01,stop,13
SHORT,2020-03-11 17:00:00,1652.96,1669.27,1620.61,2020-03-12 14:00:00,1620.61,0.04,127.92,1.96,target,18
SHORT,2020-03-13 16:00:00,1574.85,1601.15,1522.06,2020-03-13 17:00:00,1522.06,0.02,104.83,1.99,target,0
LONG,2020-03-26 14:00:00,1619.76,1600.01,1659.14,2020-03-31 13:00:00,1600.01,0.03,-60.36,-1.02,stop,65
LONG,2020-04-03 18:00:00,1618.65,1603.57,1648.67,2020-04-06 16:00:00,1648.67,0.04,118.59,1.97,target,20
LONG,2020-04-13 10:00:00,1690.87,1672.95,1726.68,2020-04-14 11:00:00,1726.68,0.04,141.75,1.98,target,23
